tag,tick,side,threat_m,threat_c,own_side_threat,threat_tx,threat_ty,modal_p1_pull_band,corner_p1_pull_band,modal_p1_close_penalty,corner_p1_close_penalty,modal_p2_cover,corner_p2_cover,modal_p3_intercept,corner_p3_intercept,modal_p4_spell_frac,corner_p4_spell_frac,modal_p4_nado,corner_p4_nado,modal_p4_king_activation,corner_p4_king_activation,modal_p5_timing,corner_p5_timing,modal_p6_siege,corner_p6_siege,modal_p7_fragility,corner_p7_fragility,modal_p1_snapshot,corner_p1_snapshot,modal_p1_close_snapshot,corner_p1_close_snapshot,modal_d_path,corner_d_path,modal_sum,corner_sum,modal_pcred,corner_pcred
02JY9G02LR0U,2707,1,giant,giant,0,4.5,14.7,1.0,0.65,-0.0,-0.3182,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1.0,-0.0,-0.0,5.0,1.5,1.5,0.8318,0.75,0.1875
02JY9G02LR0U,3343,1,giant,giant,0,2.8,15.0,1.0,0.65,-0.0,-0.3182,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,0.2222,0.0,0.0,0.0,0.0,0.6585,1.0,-0.0,-0.0,5.0,1.5,1.7222,1.054,0.75,0.1875
02JY9G02LR0U,3421,1,giant,giant,1,3.0,17.2,1.0,0.4576,-0.0,-0.4931,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6652,-0.0,-0.3044,5.2372,1.1153,2.5,1.4646,0.75,0.0432
02JY9G02LR0U,3453,1,giant,giant,1,3.2,17.3,1.0,0.5024,-0.0,-0.4523,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6649,-0.0,-0.3046,5.1838,1.2049,2.5,1.5501,0.75,0.0768
02JY9G02LR0U,3573,1,giant,giant,1,3.3,20.5,0.0,0.9916,-0.0,-0.0077,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9916,-0.0,-0.0077,5.1716,2.1831,1.5,2.4839,0.0,0.736
02JY9G08C0JV,365,1,hog_rider,hog_rider,1,15.5,20.2,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.7163,13.5425,2.0,1.5,0.0,0.0
02JY9G08C0JV,454,1,hog_rider,hog_rider,1,14.9,23.4,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.8433,13.743,2.0,1.5,0.0,0.0
02JY9G08C0JV,1184,1,pekka,pekka,0,11.8,3.1,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,12.5,2.0,0.5,1.0,0.0
02JY9G08C0JV,1447,1,hog_rider,hog_rider,1,2.4,19.6,0.0,0.5765,-0.0,-0.4706,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5765,-0.0,-0.4706,5.7163,0.9529,2.0,1.6059,0.0,0.1323
02JY9G08C0JV,1657,1,pekka,pekka,1,14.0,18.6,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9938,0.0,-0.0,-0.0,4.6274,11.9517,3.0,1.5,1.0,0.0
02JY9G08C0JV,1772,1,pekka,pekka,1,14.6,19.6,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0746,12.6449,2.0,1.5,0.0,0.0
02JY9G08C0JV,2419,1,pekka,pekka,0,9.8,10.8,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.0,10.8093,2.0,0.5,1.0,0.0
02JY9G08C0JV,2506,1,pekka,pekka,0,12.0,13.2,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.8503,11.2954,2.0,0.5,1.0,0.0
02JY9G08C0JV,2708,1,hog_rider,hog_rider,1,13.9,18.7,1.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,4.919,11.8981,3.0,1.5,1.0,0.0
02JY9G08C0JV,2735,1,hog_rider,hog_rider,1,14.1,21.1,0.0,0.0,-0.0,-0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.6087,12.3674,2.0,1.5,0.0,0.0
02JY9G08C0JV,3218,1,pekka,pekka,0,12.8,9.5,1.0,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.6171,10.4985,1.5,0.5,0.75,0.0
02JY9G08C0JV,3306,1,pekka,pekka,0,13.3,12.8,0.7533,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.4934,11.5772,1.2533,0.5,0.565,0.0
02JY9G08C0JV,3338,1,pekka,pekka,0,13.5,13.7,0.3866,0.0,-0.0,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.2268,11.7577,0.8866,0.5,0.2899,0.0
02JY9G08C0JV,3464,1,hog_rider,hog_rider,1,7.8,19.0,0.9154,1.0,-0.094,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.0,-0.0,1.6309,5.0116,2.3215,2.5,0.5926,0.75
02JY9G08C0JV,3489,1,hog_rider,hog_rider,1,6.8,20.5,0.9965,0.0,-0.0039,-0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9965,0.0,-0.0039,-0.0,1.7929,5.0116,2.4925,1.5,0.7434,0.0
