seed,match,t,card,base,kind,tx,ty,threat,d_threat,n_enemy_troops,bb_detected,bb_case,p1_pull_band,p1_close_penalty,p2_cover,p3_intercept,p4_spell_frac,p4_nado,p4_king_activation,p5_timing,p6_siege,p7_fragility,sum
5678,3,3.0,ice_wizard,ice_wizard,troop,1.5,18.0,knight,2.06,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
5678,3,12.6,the_log,the_log,spell,3.5,22.0,knight,1.18,5,0.0,0.0,0.0,0.0,0.5,0.0,0.75,0.0,0.0,0.0,0.0,0.0,1.25
5678,3,13.2,skeletons,skeletons,troop,9.5,31.33,knight,11.61,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
5678,3,25.2,tesla,tesla,building,12.5,18.0,,0.0,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,31.2,knight,knight,troop,12.5,18.0,,0.0,10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,41.4,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,7,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,51.6,the_log,the_log,spell,12.5,18.0,baby_dragon,1.66,9,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
5678,3,52.2,skeletons,skeletons,troop,9.5,31.33,baby_dragon,14.41,9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
5678,3,59.4,tesla,tesla,building,1.5,18.0,baby_dragon,12.27,10,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,3,67.8,knight_evo,knight,troop,14.5,18.0,knight,1.02,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,3,79.2,ice_wizard,ice_wizard,troop,14.5,18.0,knight,1.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4895,0.0,0.0,0.4895
5678,3,100.2,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
5678,3,100.8,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,108.0,tesla_evo,tesla,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,115.2,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,121.8,ice_wizard,ice_wizard,troop,3.5,18.0,ice_wizard,3.0,7,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1671,0.0,0.0,1.6671
5678,3,127.8,the_log,the_log,spell,3.5,19.33,ice_wizard,0.33,6,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
5678,3,128.4,skeletons,skeletons,troop,9.5,31.33,ice_wizard,13.67,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
5678,3,134.4,x_bow,x_bow,building,1.5,18.0,knight,12.41,4,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
5678,3,138.6,knight,knight,troop,3.5,18.0,,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,142.8,ice_wizard,ice_wizard,troop,3.5,18.0,baby_dragon,12.0,5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
5678,3,146.4,the_log,the_log,spell,12.5,18.0,baby_dragon,1.18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8
5678,3,147.0,skeletons,skeletons,troop,9.5,31.33,baby_dragon,13.51,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.5
5678,3,153.0,tesla,tesla,building,3.5,18.0,baby_dragon,8.39,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,3,157.2,knight_evo,knight,troop,5.5,18.0,,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,162.0,ice_wizard,ice_wizard,troop,3.5,18.0,,0.0,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,170.4,x_bow,x_bow,building,5.5,18.0,knight,7.0,2,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,172.8,skeletons,skeletons,troop,9.5,31.33,knight,20.71,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5678,3,178.8,tesla,tesla,building,5.5,18.0,baby_dragon,6.03,1,0.0,0.0,0.5514,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0514
5678,3,180.0,the_log,the_log,spell,5.5,18.0,baby_dragon,6.03,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,183.6,knight,knight,troop,5.5,18.0,baby_dragon,6.03,1,0.0,0.0,0.0,0.0,0.1492,0.0,0.0,0.0,0.0,0.8146,0.0,0.0,0.9638
5678,3,190.2,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,190.8,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,196.8,tesla_evo,tesla,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,204.0,x_bow,x_bow,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,205.8,the_log,the_log,spell,5.5,18.0,baby_dragon,10.0,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,210.0,knight,knight,troop,3.5,18.0,ice_wizard,3.0,3,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3333,0.0,0.0,1.8333
5678,3,211.8,skeletons,skeletons,troop,9.5,31.33,baby_dragon,17.75,2,0.0,0.0,0.0,0.0,0.4805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.4805
5678,3,216.0,ice_wizard,ice_wizard,troop,1.5,18.0,knight,11.46,6,0.0,0.0,0.0,0.0,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3751
5678,3,222.0,tesla,tesla,building,5.5,18.0,knight,7.69,2,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,3,231.0,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,234.6,knight_evo,knight,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,237.0,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,242.4,ice_wizard,ice_wizard,troop,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,244.2,tesla,tesla,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,249.6,x_bow,x_bow,building,12.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5678,3,251.4,the_log,the_log,spell,5.5,18.0,baby_dragon,13.04,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,252.0,skeletons,skeletons,troop,9.5,31.33,baby_dragon,26.5,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5678,3,254.4,knight,knight,troop,5.5,18.0,baby_dragon,11.87,4,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
5678,3,258.0,ice_wizard,ice_wizard,troop,3.5,18.0,baby_dragon,9.69,3,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
5678,3,261.0,tesla_evo,tesla,building,5.5,18.0,baby_dragon,7.05,3,0.0,0.0,0.1681,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6681
5678,3,265.8,the_log,the_log,spell,14.5,18.0,knight,1.58,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5678,3,266.4,skeletons,skeletons,troop,9.5,31.33,knight,14.95,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5678,3,267.0,knight,knight,troop,12.5,30.0,knight,13.15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,270.0,ice_wizard,ice_wizard,troop,1.5,18.0,knight,11.49,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,273.6,tesla,tesla,building,1.5,18.0,knight,10.96,2,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,3,277.2,the_log,the_log,spell,3.5,18.0,knight,9.09,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,3,277.8,skeletons,skeletons,troop,9.5,31.33,knight,11.32,2,0.0,0.0,0.0,0.0,0.0049,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0049
5678,3,279.0,knight_evo,knight,troop,1.5,18.0,knight,11.05,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,282.6,ice_wizard,ice_wizard,troop,3.5,18.0,knight,9.09,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,285.6,tesla,tesla,building,3.5,18.0,baby_dragon,7.07,4,0.0,0.0,0.1626,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6626
5678,3,289.8,the_log,the_log,spell,14.5,18.0,knight,11.43,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,290.4,skeletons,skeletons,troop,9.5,31.33,knight,19.95,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5678,3,291.0,knight,knight,troop,3.5,18.0,knight,6.08,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,3,294.0,ice_wizard,ice_wizard,troop,5.5,18.0,knight,5.78,11,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1814,0.0,0.0,0.4814
5678,3,297.0,tornado,tornado,spell,5.5,18.0,baby_dragon,8.62,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,0.0,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,3.0,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,1.32,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,4,15.6,tesla,tesla,building,1.5,18.0,royal_hogs,6.29,7,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,4,32.4,x_bow,x_bow,building,3.5,18.0,archer_queen,3.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5678,4,34.2,skeletons,skeletons,troop,9.5,31.33,archer_queen,17.37,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,41.4,the_log,the_log,spell,3.5,18.0,archer_queen,2.38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,48.0,knight,knight,troop,12.5,30.0,archer_queen,11.57,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2195,0.0,0.0,0.7195
5678,4,57.6,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,13.15,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,72.6,tesla,tesla,building,1.5,18.0,royal_hogs,9.64,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5678,4,73.2,skeletons,skeletons,troop,9.5,31.33,royal_hogs,4.35,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,90.6,x_bow,x_bow,building,3.5,18.0,archer_queen,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0
5678,4,94.8,the_log,the_log,spell,5.5,18.0,archer_queen,2.06,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,101.4,knight_evo,knight,troop,5.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,110.4,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,10.26,8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,112.2,skeletons,skeletons,troop,9.5,31.33,royal_hogs,3.73,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,123.0,tesla_evo,tesla,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,130.8,x_bow,x_bow,building,1.5,18.0,,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5678,4,133.2,the_log,the_log,spell,14.5,18.0,,0.0,4,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
5678,4,137.4,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,139.2,skeletons,skeletons,troop,9.5,31.33,royal_hogs,11.9,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,4,144.0,ice_wizard,ice_wizard,troop,1.5,18.0,royal_hogs,2.16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,150.0,tesla,tesla,building,1.5,18.0,royal_hogs,1.92,3,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,4,157.2,x_bow,x_bow,building,1.5,18.0,archer_queen,3.72,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7848,1.0,0.0,1.7848
5678,4,159.6,the_log,the_log,spell,14.5,18.0,archer_queen,10.01,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,4,161.4,skeletons,skeletons,troop,9.5,31.33,archer_queen,10.77,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,4,165.6,knight,knight,troop,3.5,22.0,royal_hogs,1.43,4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,4,171.0,tesla,tesla,building,1.5,18.0,royal_hogs,10.11,3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5678,4,176.4,ice_wizard,ice_wizard,troop,3.5,18.0,archer_queen,0.64,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.352,0.0,0.0,1.352
5678,5,0.6,ice_wizard,ice_wizard,troop,1.5,18.0,prince,3.43,1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0
5678,5,6.6,the_log,the_log,spell,14.5,18.0,prince,11.17,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,5,9.0,knight,knight,troop,14.5,19.33,prince,10.9,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,5,11.4,skeletons,skeletons,troop,9.5,31.33,prince,10.24,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
5678,5,28.2,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
5678,5,40.2,tesla,tesla,building,1.5,18.0,bandit,3.05,1,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,5,50.4,ice_wizard,ice_wizard,troop,3.5,18.0,prince,10.7,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,5,53.4,the_log,the_log,spell,14.5,23.33,prince,0.13,1,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5
5678,5,56.4,skeletons,skeletons,troop,9.5,31.33,prince,9.55,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.5
5678,5,64.8,knight,knight,troop,12.5,30.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,5,76.8,tesla,tesla,building,1.5,18.0,bandit,3.3,1,0.0,0.0,0.5,-0.0,0.0,0.0,0.0,0.0,0.0,0.7333,0.0,0.0,1.2333
5678,5,90.0,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,5,96.0,the_log,the_log,spell,3.5,18.0,archer_queen,12.99,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,5,96.6,skeletons,skeletons,troop,9.5,31.33,archer_queen,20.25,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,5,101.4,knight_evo,knight,troop,1.5,18.0,archer_queen,12.96,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,5,112.8,tesla_evo,tesla,building,2.5,18.0,archer_queen,11.24,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5678,5,121.8,ice_wizard,ice_wizard,troop,1.5,18.0,prince,8.95,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,5,127.8,tornado,tornado,spell,5.5,18.0,bandit,7.96,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,5,128.4,skeletons,skeletons,troop,9.5,31.33,bandit,4.05,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
5678,5,130.8,knight,knight,troop,10.5,27.33,bandit,0.02,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6913,0.0,0.0,1.6913
5678,5,137.4,tesla,tesla,building,1.5,18.0,archer_queen,5.88,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5678,6,0.0,ice_wizard,ice_wizard,troop,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,3.0,skeletons,skeletons,troop,9.5,31.33,mother_witch,27.78,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,14.4,x_bow,x_bow,building,1.5,18.0,royal_ghost,2.28,3,0.0,0.0,0.75,-0.0,0.5,0.0,0.0,0.0,0.0,0.5903,1.0,0.0,2.8403
5678,6,33.0,tesla,tesla,building,1.5,18.0,giant_skeleton,13.64,1,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,34.8,knight,knight,troop,12.5,30.0,giant_skeleton,26.05,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1384,0.0,0.0,0.6384
5678,6,42.0,the_log,the_log,spell,5.5,18.0,giant_skeleton,3.82,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,42.6,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,16.78,2,0.0,0.0,0.0,0.0,0.3555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.3555
5678,6,51.6,ice_wizard,ice_wizard,troop,3.5,27.33,battle_ram,11.21,5,0.0,0.0,0.0,0.0,0.4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4853
5678,6,67.8,x_bow,x_bow,building,1.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5
5678,6,76.2,knight,knight,troop,14.5,19.33,wizard,0.55,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5651,0.0,0.0,2.0651
5678,6,93.0,tesla,tesla,building,3.5,18.0,,0.0,0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,93.6,skeletons,skeletons,troop,9.5,31.33,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5678,6,106.8,ice_wizard,ice_wizard,troop,1.5,18.0,mother_witch,12.32,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,6,112.8,the_log,the_log,spell,14.5,23.33,mother_witch_hog,0.0,3,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
5678,6,113.4,knight_evo,knight,troop,14.5,23.33,royal_ghost,0.24,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5934,0.0,0.0,2.0934
5678,6,123.0,tesla_evo,tesla,building,12.5,18.0,giant_skeleton,10.75,1,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,6,123.6,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,21.48,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.4204,0.0,-0.0,0.9204
5678,6,127.8,ice_wizard,ice_wizard,troop,1.5,18.0,giant_skeleton,4.43,3,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.8287,0.0,0.0,2.3287
5678,6,134.4,the_log,the_log,spell,14.5,18.0,giant_skeleton,10.68,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5678,6,135.0,knight,knight,troop,12.5,30.0,giant_skeleton,15.05,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,138.6,tornado,tornado,spell,0.5,18.0,giant_skeleton,1.51,2,0.0,0.0,0.0,0.0,0.4741,0.0,1.0,0.3224,0.0,0.0,0.0,0.0,1.7964
5678,6,140.4,skeletons,skeletons,troop,9.5,31.33,giant_skeleton,14.41,1,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.6507,0.0,-0.0,1.1507
5678,6,144.6,ice_wizard,ice_wizard,troop,1.5,18.0,giant_skeleton,3.66,1,0.0,0.0,0.0,0.0,0.5,0.3166,0.0,0.0,0.0,0.0,0.0,0.0,0.8166
5678,6,151.8,tesla,tesla,building,12.5,18.0,royal_ghost,10.37,3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5678,6,153.6,the_log,the_log,spell,3.5,18.0,royal_ghost,3.41,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,157.2,knight,knight,troop,3.5,18.0,mother_witch_hog,1.7,6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.568,0.0,0.0,1.068
5678,6,158.4,skeletons,skeletons,troop,9.5,31.33,mother_witch_hog,10.27,9,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,162.6,ice_wizard,ice_wizard,troop,1.5,18.0,barbarians,11.53,5,0.0,0.0,0.0,0.0,0.3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3834
5678,6,168.0,tesla,tesla,building,1.5,18.0,barbarians,11.02,5,0.0,0.0,0.0,-0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5
5678,6,175.2,the_log,the_log,spell,3.5,18.0,zappies,8.45,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,175.8,knight_evo,knight,troop,3.5,18.0,zappies,8.45,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,176.4,skeletons,skeletons,troop,9.5,31.33,zappies,7.95,4,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
5678,6,181.2,ice_wizard,ice_wizard,troop,3.5,18.0,zappies,9.79,2,0.0,0.0,0.0,0.0,0.3143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3143
5678,6,185.4,tornado,tornado,spell,5.5,16.67,giant_skeleton,4.07,1,0.0,0.0,0.0,0.0,0.1477,0.0,1.0,0.0021,0.0,0.0,0.0,0.0,1.1498
